Classe;Idade;Sexo;Sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Masculino;Não sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Sobreviveu
Tripulação;adulto;Feminino;Não sobreviveu
Tripulação;adulto;Feminino;Não sobreviveu
Tripulação;adulto;Feminino;Não sobreviveu
